region,country,topic,name,url,language,source_type,perspective,channel,platform,is_dataset,accuracy,uniqueness,timeliness,transparency,verifiability,accessibility,depth,composite,notes
North Africa & Middle East,Egypt,Economic,CAPMAS,https://www.capmas.gov.eg,AR/EN,Official statistics,State / official,Website,,yes,3,3,3,3,4,3,1,2.9,Central Agency for Public Mobilization and Statistics.
North Africa & Middle East,Libya,General,Libya Herald,https://libyaherald.com,EN,Independent news,Independent,Website,,no,4,4,4,4,4,4,3,3.9,Trusted English-language source on Libya.
North Africa & Middle East,Libya,General,The Libya Observer,https://www.libyaobserver.ly,EN/AR,Independent news,Independent,Website,,no,3,4,5,3,3,4,2,3.4,English-language independent outlet.
North Africa & Middle East,Libya,Economic,Central Bank of Libya,https://cbl.gov.ly,AR/EN,Central bank,State / official,Website,,yes,3,3,3,2,3,3,1,2.6,Central bank; contested control affects data.
North Africa & Middle East,Tunisia,General,Inkyfada,https://inkyfada.com,AR/FR/EN,Investigative,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Leading investigative outlet; under legal pressure.
North Africa & Middle East,Tunisia,General,Nawaat,https://nawaat.org,AR/FR/EN,Independent / rights media,Independent,Website,,no,4,5,4,4,4,4,4,4.1,Independent outlet born of the pre-2011 blogosphere.
North Africa & Middle East,Tunisia,Economic,Central Bank of Tunisia,https://www.bct.gov.tn,AR/FR/EN,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
North Africa & Middle East,Tunisia,Economic,INS Tunisia,https://www.ins.tn,AR/FR,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,National statistics institute.
North Africa & Middle East,Algeria,General,TSA (Tout Sur l'Algérie),https://www.tsa-algerie.com,FR,Independent digital news,Independent,Website,,no,4,4,5,4,4,4,3,4.0,Leading independent-leaning news site.
North Africa & Middle East,Algeria,General,El Watan,https://elwatan-dz.com,FR,Daily newspaper,Independent,Website,,no,4,3,4,4,4,4,3,3.7,Independent French-language daily under pressure.
North Africa & Middle East,Algeria,Economic,Bank of Algeria,https://www.bank-of-algeria.dz,AR/FR,Central bank,State / official,Website,,yes,3,3,3,3,4,3,1,2.9,Central bank; monetary and financial data.
North Africa & Middle East,Algeria,Economic,ONS Algeria,https://www.ons.dz,AR/FR,Official statistics,State / official,Website,,yes,3,3,3,3,4,3,1,2.9,National statistics office.
North Africa & Middle East,Morocco,General,TelQuel,https://telquel.ma,FR,News magazine,Independent,Website,,no,4,4,4,4,4,4,4,4.0,Leading independent-leaning news magazine.
North Africa & Middle East,Morocco,General,Le Desk,https://ledesk.ma,FR,Investigative digital news,Independent,Website,,no,5,5,3,4,5,3,4,4.1,Subscriber-funded investigative outlet.
North Africa & Middle East,Morocco,General,Yabiladi,https://en.yabiladi.com,FR/EN,Digital news,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Popular digital news outlet.
North Africa & Middle East,Morocco,Economic,Bank Al-Maghrib,https://www.bkam.ma,AR/FR/EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
North Africa & Middle East,Morocco,Economic,HCP Morocco,https://www.hcp.ma,AR/FR,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,High Commission for Planning; national statistics.
Asia,China,General,People's Daily,http://en.people.cn,ZH/EN,Party newspaper (state),State media,Website,,no,2,3,5,2,3,5,1,3.0,Chinese Communist Party's flagship; the authoritative Party line.
Asia,China,General,Xinhua,https://english.news.cn,ZH/EN,State news agency,State media,Website,,no,3,3,5,2,3,5,1,3.1,Official state news agency; primary channel for government announcements.
Asia,China,General,Global Times,https://www.globaltimes.cn,ZH/EN,State tabloid,State media,Website,,no,2,3,5,2,2,5,1,2.9,Nationalist state tabloid; useful as a barometer of official messaging.
Asia,China,General,CGTN,https://www.cgtn.com,EN/multi,State international broadcaster,State media,Website,,no,2,3,5,2,2,5,1,2.9,State foreign-facing broadcaster; external propaganda arm.
Asia,China,General,China Daily,https://www.chinadaily.com.cn,EN,State English daily,State media,Website,,no,3,3,5,2,3,5,1,3.1,State English-language daily aimed at foreign audiences.
Asia,China,General,CCTV / CMG,https://english.cctv.com,ZH/EN,State broadcaster,State media,Website,,no,2,2,5,2,3,5,1,2.9,State broadcaster (China Media Group).
Asia,China,General,Caixin,https://www.caixinglobal.com,ZH/EN,Business / investigative,Independent (constrained),Website,,no,5,5,5,4,4,3,4,4.3,China's most independent professional outlet; strong business investigations within red lines.
Asia,China,General,The Paper (Pengpai),https://www.thepaper.cn,ZH,Digital news (state-affiliated),State-affiliated,Website,,no,3,3,5,2,3,4,2,3.1,Shanghai state-media digital outlet; lively but within limits.
Asia,China,General,Sixth Tone,https://www.sixthtone.com,EN,Features (state-affiliated),State-affiliated,Website,,no,3,4,4,2,3,4,3,3.3,English features on society; state-owned (Shanghai United Media).
Asia,China,General,Southern Weekly,https://www.infzm.com,ZH,Weekly newspaper,Independent (constrained),Website,,no,3,3,4,3,3,4,3,3.3,Once China's boldest paper; much tamed but still notable.
Asia,China,General,China Digital Times,https://chinadigitaltimes.net,ZH/EN,Censorship archive / news,Independent (external),Website,,no,5,5,4,5,5,4,4,4.6,Berkeley-based; archives censored content and netizen speech.
Asia,China,General,What's on Weibo,https://www.whatsonweibo.com,EN,Social-media analysis,Independent (external),Website,,no,4,5,4,5,4,4,4,4.3,Manya Koetse's tracking of Chinese social media and public discourse.
Asia,China,General,ChinaFile,https://www.chinafile.com,EN,Magazine / analysis,Independent (external),Website,,no,5,4,3,5,4,5,5,4.4,"Asia Society magazine; reporting, translation, and expert debate."
Asia,China,General,The Wire China,https://www.thewirechina.com,EN,Business investigative weekly,Independent (external),Website,,no,5,5,4,5,5,4,5,4.7,Barboza's subscriber weekly on Chinese business and economics.
Asia,China,General,China Media Project,https://chinamediaproject.org,EN/ZH,Media/discourse analysis,Independent (external),Website,,no,5,5,4,5,4,4,5,4.6,Tracks Party discourse and media control; essential Pekingology.
Asia,China,General,Initium Media,https://theinitium.com,ZH,Independent Chinese-language news,Independent (external),Website,,no,5,5,4,4,4,3,4,4.1,Singapore-based independent Chinese-language outlet (ex-Hong Kong).
Asia,China,General,Radio Free Asia,https://www.rfa.org,ZH/EN/multi,Broadcaster (US-funded),Independent (external),Website,,no,4,4,5,4,4,3,3,3.9,"US-funded broadcaster; reports on Xinjiang, Tibet, and censored topics."
Asia,China,General,Sinocism,https://sinocism.com,EN,Analysis newsletter,Independent (external),Social media,Substack,no,4,4,5,4,4,4,4,4.1,Bill Bishop's widely-read curation and analysis of Chinese affairs.
Asia,China,Security,Jamestown China Brief,https://jamestown.org/programs/cb,EN,Security analysis,Independent (external),Website,,no,5,4,3,5,4,5,5,4.4,"Cutting-edge analysis of PLA, security, and elite politics."
Asia,China,Security,CSIS ChinaPower,https://chinapower.csis.org,EN,Data-driven analysis,Independent (external),Website,,yes,5,4,3,5,5,5,5,4.6,Data-and-analysis project on Chinese power; interactive datasets.
Asia,China,Security,MERICS,https://merics.org,EN/DE,China think tank,Independent (external),Website,,no,5,4,3,5,4,5,5,4.4,Europe's leading independent China research institute.
Asia,China,Security,ASPI,https://www.aspi.org.au,EN,Security think tank / OSINT,Independent (external),Website,,no,5,5,3,5,4,4,5,4.4,"Xinjiang Data Project, PLA and tech-security OSINT research."
Asia,China,Security,Doublethink Lab,https://doublethinklab.org,EN/ZH,Influence-ops research,Independent (external),Website,,no,5,5,3,5,4,4,4,4.3,Taiwan-based lab mapping Chinese influence operations.
Asia,China,Security,China Leadership Monitor,https://www.prcleader.org,EN,Elite-politics analysis,Independent (external),Website,,no,5,4,3,5,4,4,5,4.3,Quarterly on Chinese elite politics (Hoover-linked).
Asia,China,Security,CICIR,http://www.cicir.ac.cn,ZH/EN,State security think tank,State-aligned,Website,,no,3,4,3,3,3,3,4,3.3,Ministry of State Security-linked institute; a window on official thinking.
Asia,China,Security,SIIS,http://www.siis.org.cn,ZH/EN,State foreign-policy think tank,State-aligned,Website,,no,3,3,3,3,3,3,4,3.1,Shanghai Institutes for International Studies; official-adjacent analysis.
Asia,China,Economic,People's Bank of China,http://www.pbc.gov.cn,ZH/EN,Central bank,State / official,Website,,yes,4,3,4,3,4,4,2,3.4,"Central bank; monetary, credit, and FX data."
Asia,China,Economic,National Bureau of Statistics of China,https://www.stats.gov.cn/english,ZH/EN,Official statistics,State / official,Website,,yes,3,3,4,2,4,4,1,3.0,Official statistics; headline data widely used but quality debated.
Asia,China,Economic,GACC (China Customs),http://english.customs.gov.cn,ZH/EN,Official trade statistics,State / official,Website,,yes,4,4,4,3,4,4,1,3.4,Customs administration; foreign-trade data.
Asia,China,Economic,MOFCOM,http://english.mofcom.gov.cn,ZH/EN,Official (commerce),State / official,Website,,no,3,3,4,2,4,4,1,3.0,Ministry of Commerce; trade and investment policy.
Asia,China,Economic,Yicai Global,https://www.yicaiglobal.com,ZH/EN,Business news,Independent (constrained),Website,,no,4,3,5,3,4,4,3,3.7,Business-news arm of Shanghai's Yicai media group.
Asia,China,Economic,Economic Observer,http://www.eeo.com.cn,ZH,Business newspaper,Independent (constrained),Website,,no,4,3,4,3,3,4,3,3.4,Market-oriented business paper.
Asia,China,Economic,Rhodium Group,https://rhg.com/china,EN,Economic research,Independent (external),Website,,no,5,5,3,5,4,4,5,4.4,Rigorous independent analysis of the Chinese economy.
Asia,China,Economic,Trivium China,https://triviumchina.com,EN,Policy-and-economy analysis,Independent (external),Website,,no,5,4,5,5,4,4,4,4.4,Daily policy-and-economy briefings from Beijing-based analysts.
Asia,China,Economic,Gavekal Dragonomics,https://research.gavekal.com,EN,Economic research,Independent (external),Website,,no,5,4,4,4,4,3,5,4.1,Respected independent macro research on China.
Asia,China,Economic,MacroPolo,https://macropolo.org,EN,Think tank (Paulson Institute),Independent (external),Website,,no,5,4,3,5,4,5,5,4.4,Paulson Institute's in-house think tank; economy and elite-politics data.
Asia,China,Economic,ChinaTalk,https://www.chinatalk.media,EN,Tech-and-policy analysis,Independent (external),Social media,Substack,no,4,4,4,5,4,4,4,4.1,"Jordan Schneider's tech, policy, and economy analysis and translations."
Asia,China,Political,National People's Congress,http://www.npc.gov.cn/englishnpc,ZH/EN,Legislature (official),State / official,Website,,yes,3,3,4,2,4,4,1,3.0,Official record of the NPC; laws and sessions.
Asia,China,Political,State Council of China,https://english.www.gov.cn,ZH/EN,Government (official),State / official,Website,,no,3,3,4,2,4,4,1,3.0,Central government portal; policies and white papers.
Asia,China,Political,Cyberspace Administration of China,http://www.cac.gov.cn,ZH,Internet regulator (official),State / official,Website,,no,3,3,4,2,4,3,1,2.9,CAC; internet-governance rules and enforcement notices.
Asia,China,Political,Ministry of Foreign Affairs (China),https://www.mfa.gov.cn/eng,ZH/EN,Official (MFA),State / official,Website,,no,3,3,5,2,4,4,1,3.1,"Official statements, spokesperson briefings, and positions."
Asia,China,Political,NPC Observer,https://npcobserver.com,EN,Legislative tracking,Independent (external),Website,,yes,5,5,4,5,5,4,4,4.6,Independent tracking and translation of Chinese legislation.
Asia,China,Political,China Law Translate,https://www.chinalawtranslate.com,EN/ZH,Legal translation / data,Independent (external),Website,,yes,5,5,3,5,5,4,4,4.4,Crowd-and-expert translations of Chinese laws (Yale Paul Tsai Center).
Asia,China,Political,Pekingnology,https://pekingnology.substack.com,EN/ZH,Analysis newsletter,Independent (external),Social media,Substack,no,4,4,4,3,4,4,4,3.9,Zichen Wang's translations of Chinese official and elite discourse.
Asia,China,Political,CASS,http://cass.cn,ZH/EN,State academy / research,State-aligned,Website,,no,3,3,3,3,3,3,4,3.1,Chinese Academy of Social Sciences; official-line scholarship.
Asia,China,Societal,China Labour Bulletin,https://clb.org.hk,EN/ZH,Labour rights / strike data,Independent (external),Website,,yes,5,5,4,5,5,4,3,4.4,Hong Kong-founded; the Strike Map and worker-action datasets.
Asia,China,Societal,GreatFire,https://en.greatfire.org,EN,Censorship monitoring / data,Independent (external),Website,,yes,5,5,4,5,5,4,3,4.4,Tracks website blocking and online censorship in China.
Asia,China,Societal,China Dissent Monitor,https://freedomhouse.org/report/china-dissent-monitor,EN,Protest / dissent dataset,Independent (external),Website,,yes,5,5,3,5,5,4,4,4.4,Freedom House database tracking protest and dissent events.
Asia,China,Societal,Chinese Human Rights Defenders,https://www.nchrd.org,EN/ZH,Human-rights monitor,Independent (external),Website,,no,5,5,3,5,5,4,3,4.3,Network documenting rights abuses and detentions.
Asia,China,Societal,Safeguard Defenders,https://safeguarddefenders.com,EN,Rights / transnational repression,Independent (external),Website,,no,5,5,3,5,5,4,4,4.4,Documents disappearances and China's overseas 'police stations'.
Asia,China,Societal,Bitter Winter,https://bitterwinter.org,EN/multi,Religious freedom / rights,Independent (external),Website,,no,4,5,4,4,3,4,3,3.9,Reports on religious liberty and persecution in China.
Asia,China,Societal,China Change,https://chinachange.org,EN,Rights / civil society translation,Independent (external),Website,,no,4,5,3,5,4,4,4,4.1,Translates and documents Chinese civil society and rights voices.
Asia,China,Societal,Stanford DigiChina,https://digichina.stanford.edu,EN/ZH,Tech-policy translation/analysis,Independent (external),Website,,no,5,5,3,5,5,4,5,4.6,"Translates and analyses Chinese tech, data, and AI policy."
Asia,China,Societal,Made in China Journal,https://madeinchinajournal.com,EN,Labour / society scholarship,Independent (external),Website,,no,5,5,3,5,4,5,5,4.6,"Open-access journal on Chinese labour, civil society, and rights."
Asia,China,Societal,The China Story,https://www.thechinastory.org,EN,Society / culture analysis,Independent (external),Website,,no,4,4,3,5,4,5,5,4.3,ANU project; the Yearbook and analysis of Chinese society and politics.
North & Central America,Canada,General,CBC News,https://www.cbc.ca/news,EN/FR,Public broadcaster,Public broadcaster,Website,,no,5,3,5,4,4,5,3,4.1,National public broadcaster; the most-used Canadian news source.
North & Central America,Canada,General,The Globe and Mail,https://www.theglobeandmail.com,EN,Daily newspaper,Independent,Website,,no,5,3,5,4,4,4,4,4.1,Canada's paper of record; strong investigations.
North & Central America,Canada,General,Toronto Star,https://www.thestar.com,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Largest-circulation daily; investigative tradition.
North & Central America,Canada,General,National Post,https://nationalpost.com,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,National conservative-leaning daily.
North & Central America,Canada,General,La Presse,https://www.lapresse.ca,FR,Daily (Québec),Independent,Website,,no,5,3,5,4,4,4,3,4.0,Leading French-language daily; award-winning investigations.
North & Central America,Canada,General,The Narwhal,https://thenarwhal.ca,EN,Investigative (environment),Independent,Website,,no,5,5,3,5,5,4,4,4.4,Nonprofit investigative outlet on the environment and natural resources.
North & Central America,Canada,General,The Tyee,https://thetyee.ca,EN,Independent daily,Independent,Website,,no,4,4,4,5,4,4,4,4.1,Independent reader-funded outlet from Vancouver.
North & Central America,Canada,Security,CTV News,https://www.ctvnews.ca,EN,Broadcaster / news,Independent,Website,,no,4,3,5,4,3,5,2,3.7,Leading commercial broadcaster's news service.
North & Central America,Canada,Economic,Bank of Canada,https://www.bankofcanada.ca,EN/FR,Central bank,State / official,Website,,yes,5,3,4,5,5,4,2,4.0,Central bank; monetary and financial data.
North & Central America,Canada,Economic,Statistics Canada,https://www.statcan.gc.ca,EN/FR,Official statistics,State / official,Website,,yes,5,3,3,4,5,4,1,3.6,National statistics agency; strong open data.
North & Central America,Canada,Political,Parliament of Canada,https://www.ourcommons.ca,EN/FR,Legislature (official),State / official,Website,,yes,4,3,4,3,5,4,1,3.4,Official record of the House of Commons.
North & Central America,Mexico,General,Reforma,https://www.reforma.com,ES,Daily newspaper,Independent,Website,,no,5,4,5,4,4,3,3,4.0,Leading independent daily; strong investigations.
North & Central America,Mexico,General,El Universal,https://www.eluniversal.com.mx,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Major national daily.
North & Central America,Mexico,General,La Jornada,https://www.jornada.com.mx,ES,Daily newspaper (left),Independent,Website,,no,4,3,5,3,3,4,3,3.6,Left-leaning national daily.
North & Central America,Mexico,General,Proceso,https://www.proceso.com.mx,ES,News magazine,Independent,Website,,no,4,4,4,4,4,4,4,4.0,Investigative weekly magazine.
North & Central America,Mexico,General,Animal Político,https://www.animalpolitico.com,ES,Independent digital / investigative,Independent,Website,,no,5,4,5,5,4,4,4,4.4,Digital-native outlet; investigations and the 'El Sabueso' fact-check.
North & Central America,Mexico,General,Aristegui Noticias,https://aristeguinoticias.com,ES,Independent news,Independent,Website,,no,5,4,5,4,4,4,3,4.1,Carmen Aristegui's outlet; major government investigations.
North & Central America,Mexico,Security,Mexicanos Contra la Corrupción (MCCI),https://contralacorrupcion.mx,ES,Anti-corruption investigative,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Investigative nonprofit focused on corruption and impunity.
North & Central America,Mexico,Security,Quinto Elemento Lab,https://quintoelab.org,ES,Investigative nonprofit,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Investigative journalism lab; deep accountability reporting.
North & Central America,Mexico,Economic,Banco de México,https://www.banxico.org.mx,ES/EN,Central bank,State / official,Website,,yes,5,3,4,4,5,4,2,3.9,Central bank; monetary and financial data.
North & Central America,Mexico,Economic,INEGI,https://www.inegi.org.mx,ES/EN,Official statistics,State / official,Website,,yes,5,3,3,4,5,4,1,3.6,National statistics-and-geography institute; strong data.
North & Central America,Mexico,Economic,El Financiero (Mexico),https://www.elfinanciero.com.mx,ES,Business daily,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Business-and-economy daily.
North & Central America,Guatemala,General,Prensa Libre,https://www.prensalibre.com,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Guatemala's largest daily.
North & Central America,Guatemala,Security,Plaza Pública,https://www.plazapublica.com.gt,ES,Investigative nonprofit,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Investigative-and-analysis outlet; corruption and rule of law.
North & Central America,Guatemala,Security,No-Ficción,https://no-ficcion.com,ES,Investigative nonprofit,Independent,Website,,no,5,5,3,5,5,4,4,4.4,"Investigations, data, and literary chronicles."
North & Central America,Guatemala,Economic,Banco de Guatemala,https://www.banguat.gob.gt,ES,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
North & Central America,Guatemala,Economic,INE Guatemala,https://www.ine.gob.gt,ES,Official statistics,State / official,Website,,yes,3,3,3,3,4,3,1,2.9,National statistics institute.
North & Central America,Belize,General,Amandala,https://amandala.com.bz,EN,Newspaper,Independent,Website,,no,3,3,4,3,3,4,2,3.1,Belize's most widely-read newspaper.
North & Central America,Belize,General,Channel 5 Belize,https://edition.channel5belize.com,EN,Broadcaster / news,Independent,Website,,no,4,3,5,4,3,4,2,3.6,Leading broadcaster's news service.
North & Central America,Belize,General,Breaking Belize News,https://www.breakingbelizenews.com,EN,Digital news,Independent,Website,,no,3,3,5,3,3,4,2,3.3,Popular digital news outlet.
North & Central America,Belize,Economic,Central Bank of Belize,https://www.centralbank.org.bz,EN,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
North & Central America,Honduras,Security,Contracorriente,https://contracorriente.red,ES,Investigative nonprofit,Independent,Website,,no,5,5,3,5,5,4,4,4.4,"Investigative outlet on power, migration, and corruption."
North & Central America,Honduras,General,Criterio.hn,https://criterio.hn,ES,Independent digital news,Independent,Website,,no,4,4,4,4,4,4,3,3.9,Independent news-and-analysis outlet.
North & Central America,Honduras,General,El Heraldo,https://www.elheraldo.hn,ES,Daily newspaper,Independent,Website,,no,3,3,5,3,3,4,2,3.3,Major national daily.
North & Central America,Honduras,General,La Prensa (Honduras),https://www.laprensa.hn,ES,Daily newspaper,Independent,Website,,no,3,3,5,3,3,4,2,3.3,High-circulation daily.
North & Central America,Honduras,Economic,Banco Central de Honduras,https://www.bch.hn,ES,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central bank; monetary and financial data.
North & Central America,El Salvador,Security,El Faro,https://elfaro.net,ES/EN,Investigative nonprofit,Independent (exile),Website,,no,5,5,4,5,5,4,5,4.7,Latin America's first digital native; landmark investigations; partly relocated.
North & Central America,El Salvador,General,GatoEncerrado,https://gatoencerrado.news,ES,Independent / investigative,Independent,Website,,no,5,5,3,5,4,4,4,4.3,"Independent magazine on rights, gender, and politics."
North & Central America,El Salvador,General,Revista Factum,https://www.revistafactum.com,ES,Investigative,Independent,Website,,no,5,4,3,5,4,4,4,4.1,Investigative-and-analysis outlet.
North & Central America,El Salvador,General,La Prensa Gráfica,https://www.laprensagrafica.com,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Leading national daily.
North & Central America,El Salvador,Economic,Banco Central de Reserva,https://www.bcr.gob.sv,ES,Central bank,State / official,Website,,yes,4,3,4,4,4,4,2,3.6,Central Reserve Bank; monetary and financial data.
North & Central America,Nicaragua,General,Confidencial,https://confidencial.digital,ES,Independent (exile),Independent (exile),Website,,no,5,5,4,5,5,4,4,4.6,Chamorro's outlet operating in exile; leading independent coverage.
North & Central America,Nicaragua,General,Divergentes,https://www.divergentes.com,ES,Investigative (exile),Independent (exile),Website,,no,5,5,4,5,4,4,4,4.4,"Investigations on Nicaragua and Central America, in exile."
North & Central America,Nicaragua,General,La Prensa (Nicaragua),https://www.laprensani.com,ES,Daily newspaper (exile),Independent (exile),Website,,no,4,4,4,4,4,4,3,3.9,Historic daily; newsroom forced into exile.
North & Central America,Nicaragua,General,Despacho 505,https://www.despacho505.com,ES,Investigative (exile),Independent (exile),Website,,no,4,5,4,4,4,4,3,4.0,Independent investigative outlet in exile.
North & Central America,Nicaragua,Economic,Banco Central de Nicaragua,https://www.bcn.gob.ni,ES,Central bank,State / official,Website,,yes,3,3,3,2,3,4,1,2.7,Central bank; official data under an authoritarian government.
North & Central America,Costa Rica,General,La Nación (Costa Rica),https://www.nacion.com,ES,Daily newspaper,Independent,Website,,no,5,3,5,4,4,4,3,4.0,Costa Rica's paper of record; strong investigations.
North & Central America,Costa Rica,General,CRHoy,https://www.crhoy.com,ES,Digital news,Independent,Website,,no,4,3,5,4,3,4,2,3.6,High-traffic digital news outlet.
North & Central America,Costa Rica,General,Semanario Universidad,https://semanariouniversidad.com,ES,Weekly / investigative,Independent,Website,,no,5,4,3,5,4,4,4,4.1,University weekly known for investigations.
North & Central America,Costa Rica,General,Delfino.cr,https://delfino.cr,ES,Independent digital news,Independent,Website,,no,4,4,4,5,4,4,3,4.0,Independent news-and-analysis outlet.
North & Central America,Costa Rica,Economic,Banco Central de Costa Rica,https://www.bccr.fi.cr,ES/EN,Central bank,State / official,Website,,yes,5,3,4,4,5,4,2,3.9,Central bank; monetary and financial data.
North & Central America,Costa Rica,Economic,INEC Costa Rica,https://www.inec.cr,ES,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,National statistics-and-census institute.
North & Central America,Panama,General,La Prensa (Panama),https://www.prensa.com,ES,Daily newspaper,Independent,Website,,no,5,4,5,4,4,4,3,4.1,Leading independent daily; corruption investigations.
North & Central America,Panama,General,La Estrella de Panamá,https://www.laestrella.com.pa,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Historic national daily.
North & Central America,Panama,Security,Foco,https://focopanama.com,ES,Investigative nonprofit,Independent,Website,,no,5,5,3,5,4,4,4,4.3,Independent investigative outlet.
North & Central America,Panama,Economic,INEC Panama (Contraloría),https://www.inec.gob.pa,ES,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,National statistics institute (Comptroller General).
Caribbean,Cuba,General,14ymedio,https://www.14ymedio.com,ES,Independent (censored/exile),Independent (exile),Website,,no,4,5,4,4,4,3,3,3.9,Yoani Sánchez's outlet; among the few independent Cuban voices.
Caribbean,Cuba,General,Diario de Cuba,https://diariodecuba.com,ES,Independent (exile),Independent (exile),Website,,no,4,5,4,4,4,3,3,3.9,Madrid-based independent outlet on Cuba.
Caribbean,Cuba,Economic,elTOQUE,https://eltoque.com,ES,Independent / data,Independent (exile),Website,,yes,4,5,5,4,4,3,3,4.0,Independent outlet; its informal-market exchange rate is widely used.
Caribbean,Cuba,General,Periodismo de Barrio,https://periodismodebarrio.org,ES,Independent (environment/community),Independent,Website,,no,4,5,3,4,4,3,3,3.7,Independent outlet on environment and community life.
Caribbean,Cuba,General,Granma,https://www.granma.cu,ES/EN,Party newspaper (state),State media,Website,,no,2,3,5,2,3,4,1,2.9,Official Communist Party daily; the government's line.
Caribbean,Cuba,General,Cubadebate,http://www.cubadebate.cu,ES,State media,State media,Website,,no,2,3,5,2,3,4,1,2.9,State news-and-commentary site.
Caribbean,Haiti,General,Le Nouvelliste,https://lenouvelliste.com,FR,Daily newspaper,Independent,Website,,no,4,4,5,4,4,4,3,4.0,Haiti's oldest and leading daily.
Caribbean,Haiti,General,AyiboPost,https://ayibopost.com,FR/HT,Independent digital / investigative,Independent,Website,,no,5,5,4,5,4,4,3,4.3,Independent outlet; investigations and explanatory journalism.
Caribbean,Haiti,General,Haïti Libre,https://www.haitilibre.com,FR/EN,Digital news,Independent,Website,,no,3,3,5,3,3,4,2,3.3,Bilingual news portal.
Caribbean,Haiti,Economic,Banque de la République d'Haïti,https://www.brh.ht,FR,Central bank,State / official,Website,,yes,3,3,3,3,4,3,1,2.9,Central bank; monetary and financial data.
Caribbean,Dominican Republic,General,Diario Libre,https://www.diariolibre.com,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Leading free daily.
Caribbean,Dominican Republic,General,Listín Diario,https://listindiario.com,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Oldest national daily.
Caribbean,Dominican Republic,General,Acento,https://acento.com.do,ES,Independent digital news,Independent,Website,,no,4,4,4,4,4,4,3,3.9,Independent news-and-opinion outlet.
Caribbean,Dominican Republic,Economic,Banco Central (Dominican Republic),https://www.bancentral.gov.do,ES/EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
Caribbean,Dominican Republic,Economic,ONE (Statistics),https://www.one.gob.do,ES,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,National statistics office.
Caribbean,Jamaica,General,The Gleaner,https://jamaica-gleaner.com,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,The Caribbean's oldest continuously-published newspaper (1834).
Caribbean,Jamaica,General,Jamaica Observer,https://www.jamaicaobserver.com,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Major national daily.
Caribbean,Jamaica,Economic,Bank of Jamaica,https://boj.org.jm,EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
Caribbean,Jamaica,Economic,STATIN,https://statinja.gov.jm,EN,Official statistics,State / official,Website,,yes,4,3,3,4,4,4,1,3.3,Statistical Institute of Jamaica.
Caribbean,Trinidad and Tobago,General,Trinidad and Tobago Guardian,https://www.guardian.co.tt,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,National daily of record.
Caribbean,Trinidad and Tobago,General,Trinidad Express,https://trinidadexpress.com,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Major national daily.
Caribbean,Trinidad and Tobago,General,Newsday (Trinidad),https://newsday.co.tt,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,3,4,2,3.6,National daily.
Caribbean,Trinidad and Tobago,Economic,Central Bank of Trinidad and Tobago,https://www.central-bank.org.tt,EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,Central bank; monetary and financial data.
Caribbean,Bahamas,General,The Nassau Guardian,https://www.thenassauguardian.com,EN,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Leading national daily.
